timestamp_ns,x,y,z,roll_rad,pitch_rad,yaw_rad,vx,vy,vz
1784194200269776007,-0.119447,-1.719305,-0.000023,-0.000748,0.000432,-0.117401,-0.071613,-0.017118,-0.017612
1784194200280358952,-0.119489,-1.719241,-0.000439,-0.001976,0.005026,-0.117750,-0.004200,0.006376,-0.041666
1784194200290416771,-0.119637,-1.718914,0.000345,-0.002052,0.001169,-0.118099,-0.014809,0.032755,0.078384
1784194200300333712,-0.121065,-1.719226,0.000531,0.001638,-0.000239,-0.118447,-0.142797,-0.031245,0.018621
1784194200310381217,-0.120769,-1.719662,-0.000815,-0.002081,0.001599,-0.118796,0.029578,-0.043541,-0.134583
1784194200320320925,-0.122452,-1.719780,-0.000456,-0.000851,-0.002079,-0.119144,-0.168230,-0.011809,0.035872
1784194200330708356,-0.121714,-1.720370,0.000077,-0.002226,0.003416,-0.119493,0.073715,-0.058972,0.053282
1784194200339655140,-0.123071,-1.720607,-0.000698,0.000224,-0.000686,-0.119841,-0.135648,-0.023746,-0.077450
1784194200349469346,-0.124241,-1.720581,-0.000328,-0.000235,0.000154,-0.120189,-0.116983,0.002588,0.037036
1784194200360051670,-0.124856,-1.721433,-0.000751,0.000388,-0.006871,-0.120538,-0.061542,-0.085186,-0.042309
1784194200370002820,-0.125167,-1.720730,-0.000587,-0.000182,0.003748,-0.120886,-0.031120,0.070264,0.016337
1784194200380134185,-0.125262,-1.721049,-0.000208,-0.003266,0.004404,-0.121234,-0.009513,-0.031820,0.037942
1784194200389175005,-0.126194,-1.721818,-0.000136,0.002384,-0.004722,-0.121583,-0.093180,-0.076926,0.007213
1784194200400159503,-0.126835,-1.720816,0.000304,0.001305,-0.002815,-0.121931,-0.064107,0.100217,0.043982
1784194200410130323,-0.127221,-1.721509,0.000314,-0.001190,0.000991,-0.122279,-0.038578,-0.069294,0.000949
1784194200420227528,-0.128641,-1.721427,0.000318,0.001878,0.001503,-0.122627,-0.142024,0.008179,0.000489
1784194200429743199,-0.129576,-1.721242,0.000206,-0.000167,-0.000713,-0.122975,-0.093476,0.018453,-0.011289
1784194200439307918,-0.129619,-1.721796,-0.000214,-0.002124,0.000444,-0.123323,-0.004264,-0.055369,-0.041969
1784194200450210639,-0.130442,-1.721979,0.000527,0.000551,-0.000292,-0.123671,-0.082374,-0.018308,0.074139
1784194200460164887,-0.130227,-1.722044,0.000490,0.002254,0.000158,-0.124019,0.021497,-0.006450,-0.003729
1784194200469948722,-0.130751,-1.721806,-0.000403,0.004959,0.001351,-0.124367,-0.052394,0.023792,-0.089299
1784194200480621647,-0.132249,-1.722105,-0.000118,0.001208,-0.000421,-0.124715,-0.149744,-0.029967,0.028556
1784194200489685615,-0.131361,-1.721327,-0.000794,-0.001154,0.000458,-0.125063,0.088830,0.077846,-0.067681
1784194200500625391,-0.133205,-1.722244,0.000239,-0.000665,-0.000563,-0.125411,-0.184466,-0.091711,0.103322
1784194200509855568,-0.133630,-1.722849,-0.000649,0.002017,-0.000627,-0.125759,-0.042431,-0.060509,-0.088779
1784194200520642781,-0.133763,-1.722427,0.000694,0.000031,-0.002003,-0.126107,-0.013387,0.042155,0.134275
1784194200530458227,-0.134938,-1.722934,0.000663,0.000929,0.000119,-0.126455,-0.117450,-0.050691,-0.003105
1784194200540631192,-0.135370,-1.722580,-0.000275,0.000183,0.004493,-0.126802,-0.043201,0.035476,-0.093807
1784194200550679443,-0.135165,-1.722964,-0.000117,-0.001481,0.001524,-0.127150,0.020533,-0.038454,0.015798
1784194200560790925,-0.136116,-1.722690,-0.000900,-0.002649,-0.005057,-0.127498,-0.095147,0.027430,-0.078277
1784194200570517977,-0.136959,-1.723013,0.000553,-0.003420,0.001348,-0.127846,-0.084293,-0.032332,0.145353
1784194200580476086,-0.137775,-1.723484,0.000165,0.000930,0.001527,-0.128193,-0.081603,-0.047111,-0.038874
1784194200588699073,-0.138721,-1.723555,0.000165,0.001974,0.000422,-0.128541,-0.094562,-0.007080,0.000066
1784194200600270887,-0.138853,-1.722932,-0.000336,-0.002517,0.000211,-0.128888,-0.013204,0.062342,-0.050119
1784194200610538096,-0.140226,-1.723333,-0.000262,0.000738,0.001286,-0.129236,-0.137305,-0.040094,0.007373
1784194200619878239,-0.139613,-1.724203,0.000459,-0.003173,0.000312,-0.129583,0.061245,-0.087064,0.072091
1784194200630906213,-0.140028,-1.723543,0.000174,0.002409,-0.001138,-0.129931,-0.041492,0.066013,-0.028438
1784194200639714138,-0.141272,-1.723220,0.000338,0.001762,0.000587,-0.130278,-0.124432,0.032331,0.016322
1784194200650673851,-0.142156,-1.724987,0.000954,0.001142,-0.001132,-0.130626,-0.088346,-0.176707,0.061586
1784194200660105816,-0.142764,-1.724501,-0.000021,0.002761,-0.001340,-0.130973,-0.060774,0.048588,-0.097419
1784194200669474681,-0.143235,-1.724962,-0.000013,-0.001786,0.000933,-0.131320,-0.047087,-0.046060,0.000804
1784194200680794143,-0.143779,-1.724469,-0.000646,0.003712,-0.002825,-0.131668,-0.054425,0.049291,-0.063310
1784194200690344380,-0.144766,-1.724414,0.000787,0.001488,-0.000329,-0.132015,-0.098697,0.005467,0.143235
1784194200700011075,-0.145384,-1.724995,-0.000708,0.000895,-0.000147,-0.132362,-0.061785,-0.058141,-0.149426
1784194200709323949,-0.144838,-1.725051,0.000010,0.001540,0.001504,-0.132709,0.054551,-0.005567,0.071784
1784194200719851692,-0.146200,-1.724368,-0.000729,-0.000944,-0.000721,-0.133057,-0.136179,0.068286,-0.073876
1784194200729755705,-0.147580,-1.725461,0.001245,-0.000209,0.003837,-0.133404,-0.138053,-0.109298,0.197403
1784194200740792598,-0.147113,-1.725526,-0.000118,-0.003807,0.000316,-0.133751,0.046727,-0.006466,-0.136327
1784194200749221564,-0.147967,-1.725222,-0.000162,-0.001590,0.001285,-0.134098,-0.085416,0.030403,-0.004469
1784194200760246240,-0.147860,-1.725687,-0.000030,0.002362,0.000600,-0.134445,0.010715,-0.046551,0.013268
1784194200769600593,-0.149384,-1.725078,-0.000350,-0.001205,0.000884,-0.134792,-0.152388,0.060920,-0.031973
1784194200779923812,-0.150182,-1.725868,-0.000118,0.001880,-0.002715,-0.135139,-0.079795,-0.078954,0.023162
1784194200790152626,-0.150782,-1.725775,0.000168,-0.000711,-0.000819,-0.135486,-0.060011,0.009247,0.028562
1784194200799843282,-0.151685,-1.726340,0.000109,-0.000272,-0.002421,-0.135833,-0.090297,-0.056457,-0.005855
1784194200809635054,-0.151655,-1.725502,0.000776,-0.003020,-0.000515,-0.136179,0.003009,0.083776,0.066706
1784194200820236768,-0.152910,-1.725937,-0.000108,-0.001093,-0.004021,-0.136526,-0.125485,-0.043546,-0.088410
1784194200830187068,-0.152609,-1.726327,-0.001091,-0.001620,-0.001442,-0.136873,0.030059,-0.038923,-0.098270
1784194200839886597,-0.154098,-1.726326,0.000541,-0.001521,-0.001723,-0.137220,-0.148917,0.000087,0.163142
1784194200850351891,-0.154529,-1.726471,0.000319,-0.002414,0.004673,-0.137566,-0.043079,-0.014517,-0.022211
1784194200860417398,-0.154904,-1.727432,0.000486,-0.001866,-0.001974,-0.137913,-0.037489,-0.096113,0.016741
1784194200870407284,-0.155664,-1.726106,-0.000019,-0.000617,0.001623,-0.138260,-0.075976,0.132578,-0.050548
1784194200880462021,-0.156567,-1.726691,0.000546,-0.001397,0.000781,-0.138606,-0.090301,-0.058465,0.056497
1784194200890777147,-0.157096,-1.727119,0.001077,-0.000498,0.000867,-0.138953,-0.052862,-0.042774,0.053089
1784194200899486029,-0.157052,-1.726525,-0.000240,0.001991,0.000590,-0.139299,0.004320,0.059414,-0.131609
1784194200910031128,-0.157752,-1.727218,0.000075,0.000025,0.000727,-0.139646,-0.069977,-0.069356,0.031504
1784194200919723674,-0.157870,-1.728579,-0.000544,-0.000275,-0.002282,-0.139992,-0.011774,-0.136038,-0.061962
1784194200928909208,-0.158676,-1.727471,-0.000074,-0.001673,0.000574,-0.140339,-0.080576,0.110716,0.047014
1784194200940357253,-0.159796,-1.727782,-0.000591,0.000981,0.002180,-0.140685,-0.112061,-0.031049,-0.051730
1784194200950522230,-0.160627,-1.727529,-0.000146,0.001238,0.000593,-0.141031,-0.083055,0.025306,0.044562
1784194200959415809,-0.160239,-1.727974,0.000316,0.001107,-0.002641,-0.141378,0.038764,-0.044561,0.046147
1784194200970210857,-0.161539,-1.727205,0.000908,-0.005800,0.000811,-0.141724,-0.129959,0.076988,0.059244
1784194200979549490,-0.161736,-1.727865,-0.000017,0.002129,-0.000218,-0.142070,-0.019770,-0.066072,-0.092505
1784194200990263994,-0.162659,-1.728342,-0.000365,0.001691,0.000901,-0.142416,-0.092242,-0.047637,-0.034827
1784194200999049274,-0.163484,-1.727914,0.000026,0.000478,0.002933,-0.142762,-0.082541,0.042802,0.039092
1784194201010026466,-0.163989,-1.728176,-0.000220,0.001347,-0.001231,-0.143109,-0.050523,-0.026255,-0.024564
1784194201020103014,-0.164678,-1.727261,0.000565,0.000394,0.000825,-0.143455,-0.068857,0.091554,0.078505
1784194201029339589,-0.165405,-1.728467,-0.000298,-0.001028,-0.001346,-0.143801,-0.072718,-0.120630,-0.086325
1784194201039730285,-0.166092,-1.728254,-0.000004,-0.000181,0.000928,-0.144147,-0.068638,0.021284,0.029427
1784194201050339767,-0.166888,-1.729177,-0.000391,-0.000898,-0.000782,-0.144493,-0.079609,-0.092315,-0.038737
1784194201059341646,-0.167035,-1.729528,-0.000065,0.003375,-0.001471,-0.144839,-0.014748,-0.035122,0.032580
1784194201070381977,-0.167605,-1.729465,0.000370,-0.000721,-0.006680,-0.145184,-0.056974,0.006340,0.043561
1784194201080240113,-0.167797,-1.729433,0.000162,-0.000863,0.000131,-0.145530,-0.019203,0.003253,-0.020830
1784194201089962812,-0.168188,-1.729464,-0.000218,-0.003294,-0.000530,-0.145876,-0.039153,-0.003184,-0.038048
1784194201100151992,-0.168761,-1.729522,-0.000906,0.001400,0.001095,-0.146222,-0.057262,-0.005791,-0.068724
1784194201111219045,-0.170540,-1.729253,0.000447,-0.001039,0.001682,-0.146568,-0.177917,0.026899,0.135305
1784194201119966660,-0.170809,-1.730076,-0.000059,0.001232,-0.002118,-0.146913,-0.026849,-0.082281,-0.050614
1784194201130883650,-0.171289,-1.729434,-0.000823,-0.001322,0.001086,-0.147259,-0.048023,0.064208,-0.076408
1784194201139119278,-0.170188,-1.729900,0.000131,0.002196,-0.000106,-0.147605,0.110141,-0.046574,0.095342
1784194201149849185,-0.172190,-1.729395,0.000231,-0.001464,0.000178,-0.147950,-0.200277,0.050425,0.010023
1784194201159511151,-0.172376,-1.730081,0.000862,-0.001117,0.000190,-0.148296,-0.018610,-0.068593,0.063162
1784194201170134461,-0.173123,-1.730760,-0.000233,-0.000267,0.000672,-0.148641,-0.074628,-0.067871,-0.109584
1784194201180816982,-0.173600,-1.730143,-0.000296,0.001258,-0.000226,-0.148987,-0.047712,0.061744,-0.006287
1784194201189720975,-0.175167,-1.730415,0.000357,0.000180,0.002284,-0.149332,-0.156685,-0.027261,0.065313
1784194201199903618,-0.174918,-1.730862,0.000688,-0.000645,0.001372,-0.149678,0.024847,-0.044636,0.033132
1784194201210553966,-0.176677,-1.731141,0.000606,-0.000042,-0.002343,-0.150023,-0.175896,-0.027953,-0.008224
1784194201220442086,-0.177191,-1.730754,-0.000723,0.002155,0.000556,-0.150368,-0.051344,0.038749,-0.132934
1784194201230559483,-0.177795,-1.731023,-0.000411,-0.002727,0.002204,-0.150713,-0.060406,-0.026898,0.031269
1784194201240598242,-0.177423,-1.731621,0.000780,-0.000452,0.002072,-0.151059,0.037154,-0.059849,0.119116
1784194201249894896,-0.178640,-1.730719,0.000723,0.000686,0.000027,-0.151404,-0.121655,0.090261,-0.005725
1784194201259109599,-0.179472,-1.730775,0.000429,0.002199,0.001312,-0.151749,-0.083254,-0.005628,-0.029424
1784194201268694038,-0.180529,-1.730605,0.000780,0.002734,0.002406,-0.152094,-0.105703,0.016937,0.035086
1784194201279278783,-0.179660,-1.731658,0.000814,0.003437,0.001139,-0.152439,0.086940,-0.105291,0.003424
1784194201291536703,-0.181598,-1.731149,-0.000590,0.000762,0.000310,-0.152784,-0.193763,0.050967,-0.140398
1784194201300845420,-0.181657,-1.731280,-0.000591,0.001169,-0.001122,-0.153129,-0.005954,-0.013079,-0.000067
1784194201310267165,-0.182237,-1.732000,-0.000043,-0.001654,0.000803,-0.153474,-0.057980,-0.072077,0.054723
1784194201320610359,-0.182458,-1.731576,-0.000100,0.002863,0.000426,-0.153819,-0.022074,0.042431,-0.005700
1784194201330599502,-0.182646,-1.732082,-0.000443,-0.002019,0.001230,-0.154164,-0.018859,-0.050562,-0.034236
1784194201340905440,-0.183194,-1.731925,0.000161,-0.001844,-0.001567,-0.154509,-0.054807,0.015679,0.060383
1784194201349751690,-0.184387,-1.732282,-0.000039,-0.001137,-0.002287,-0.154854,-0.119306,-0.035767,-0.019978
1784194201360359767,-0.185585,-1.732309,0.000498,0.000535,-0.001454,-0.155198,-0.119805,-0.002641,0.053696
1784194201369813193,-0.185953,-1.733124,0.000480,-0.001184,-0.003125,-0.155543,-0.036773,-0.081531,-0.001825
1784194201380000159,-0.185684,-1.732945,0.000294,-0.003786,0.000670,-0.155888,0.026942,0.017892,-0.018647
1784194201390925339,-0.187433,-1.733064,-0.000274,-0.000658,-0.001038,-0.156232,-0.174967,-0.011876,-0.056740
1784194201399987364,-0.187281,-1.732727,-0.000227,0.002243,-0.003984,-0.156577,0.015255,0.033732,0.004699
1784194201410140984,-0.188940,-1.732093,-0.000077,0.001181,0.000893,-0.156922,-0.165955,0.063391,0.015005
1784194201419791739,-0.187522,-1.733749,0.000498,-0.002797,-0.002165,-0.157266,0.141807,-0.165572,0.057512
1784194201429664036,-0.189045,-1.732579,-0.000319,0.000266,0.000429,-0.157611,-0.152300,0.116941,-0.081723
1784194201439925111,-0.190481,-1.732119,-0.000408,-0.000285,0.003414,-0.157955,-0.143587,0.046010,-0.008892
1784194201450123535,-0.189991,-1.733218,-0.000302,-0.000707,0.001555,-0.158299,0.048990,-0.109942,0.010623
1784194201459571466,-0.190705,-1.732965,0.000799,-0.000584,-0.002663,-0.158644,-0.071337,0.025318,0.110090
1784194201470594408,-0.190961,-1.733640,0.000237,0.005018,-0.001030,-0.158988,-0.025639,-0.067517,-0.056203
1784194201479983629,-0.192476,-1.734450,-0.000307,0.001649,0.004112,-0.159332,-0.151462,-0.080938,-0.054401
1784194201490046278,-0.192921,-1.733878,0.000138,-0.000244,0.000806,-0.159676,-0.044533,0.057161,0.044481
1784194201500671251,-0.193260,-1.733606,0.000530,-0.001860,0.002800,-0.160021,-0.033896,0.027178,0.039158
1784194201510415870,-0.194343,-1.734695,0.000663,0.002360,-0.002008,-0.160365,-0.108332,-0.108861,0.013347
1784194201519996522,-0.194345,-1.734444,-0.000316,-0.000540,-0.001305,-0.160709,-0.000145,0.025144,-0.097873
1784194201530039846,-0.194443,-1.733831,-0.001007,-0.000299,-0.000365,-0.161053,-0.009795,0.061228,-0.069102
1784194201540090511,-0.196177,-1.734445,-0.000124,0.001175,-0.000185,-0.161397,-0.173484,-0.061338,0.088253
1784194201549744854,-0.196494,-1.734217,0.000147,-0.001419,-0.003267,-0.161741,-0.031664,0.022782,0.027159
1784194201560653111,-0.197510,-1.734947,-0.000773,-0.003079,0.004848,-0.162085,-0.101610,-0.073017,-0.092064
1784194201570741849,-0.197506,-1.733886,-0.000722,0.001869,0.000512,-0.162429,0.000456,0.106075,0.005123
1784194201580304881,-0.198006,-1.735759,0.000039,0.001185,0.000616,-0.162773,-0.049989,-0.187240,0.076141
1784194201590316883,-0.199030,-1.734570,0.000155,-0.000264,0.001403,-0.163116,-0.102395,0.118852,0.011514
1784194201599738898,-0.199487,-1.734770,-0.000148,0.000642,-0.000023,-0.163460,-0.045758,-0.020030,-0.030257
1784194201610260481,-0.200417,-1.734190,0.000176,0.001686,0.002482,-0.163804,-0.093038,0.058066,0.032409
1784194201620203856,-0.201298,-1.735832,-0.000208,0.002164,-0.003026,-0.164147,-0.088012,-0.164221,-0.038395
1784194201630250534,-0.201116,-1.735353,0.000060,0.001458,0.003749,-0.164491,0.018124,0.047887,0.026750
1784194201639732230,-0.202029,-1.736445,-0.000431,-0.000373,0.001136,-0.164835,-0.091225,-0.109225,-0.049044
1784194201649000671,-0.202845,-1.736072,-0.000950,-0.000237,-0.002362,-0.165178,-0.081613,0.037380,-0.051939
1784194201659869041,-0.202833,-1.735656,0.000246,-0.000903,0.002101,-0.165522,0.001137,0.041559,0.119651
1784194201669800940,-0.204268,-1.735642,0.000123,-0.000293,-0.001932,-0.165865,-0.143449,0.001441,-0.012354
1784194201680655488,-0.204634,-1.736809,0.000362,-0.002415,-0.002447,-0.166209,-0.036636,-0.116735,0.023950
1784194201690622251,-0.205489,-1.736589,-0.000700,-0.002808,0.003164,-0.166552,-0.085438,0.022003,-0.106258
1784194201699996285,-0.205302,-1.735932,0.000043,-0.000587,0.000352,-0.166895,0.018613,0.065679,0.074290
1784194201709394345,-0.206630,-1.736153,-0.000788,-0.000859,0.000200,-0.167239,-0.132721,-0.022040,-0.083054
1784194201720572885,-0.207017,-1.737145,0.000649,0.001891,-0.000850,-0.167582,-0.038752,-0.099299,0.143639
1784194201729980760,-0.207315,-1.736136,0.000148,0.002673,-0.000625,-0.167925,-0.029799,0.100993,-0.050040
1784194201739986644,-0.207900,-1.736698,-0.000143,-0.002135,-0.000402,-0.168268,-0.058441,-0.056283,-0.029159
1784194201749691504,-0.209937,-1.737421,0.000316,0.000966,-0.001700,-0.168611,-0.203766,-0.072289,0.045990
1784194201760016654,-0.209440,-1.737848,-0.000184,0.001107,-0.007074,-0.168954,0.049765,-0.042661,-0.050037
1784194201769908317,-0.210323,-1.736252,0.000049,-0.000935,0.001598,-0.169297,-0.088342,0.159628,0.023310
1784194201779981791,-0.211033,-1.737175,0.000046,-0.000028,0.001702,-0.169640,-0.070997,-0.092292,-0.000308
1784194201789299583,-0.211319,-1.736664,0.000513,0.001571,0.000723,-0.169983,-0.028573,0.051029,0.046654
1784194201800108306,-0.211566,-1.736876,-0.000133,0.001727,0.002450,-0.170326,-0.024718,-0.021136,-0.064580
1784194201810465555,-0.211899,-1.737401,-0.000061,0.002164,-0.002544,-0.170669,-0.033305,-0.052541,0.007247
1784194201820432352,-0.212889,-1.736644,-0.001087,-0.003599,-0.000624,-0.171012,-0.099046,0.075688,-0.102670
1784194201829985624,-0.213527,-1.737493,-0.000649,-0.002692,-0.001223,-0.171355,-0.063783,-0.084848,0.043879
1784194201839520432,-0.213571,-1.738004,0.000574,0.001290,-0.000098,-0.171697,-0.004335,-0.051114,0.122277
1784194201849897449,-0.214115,-1.737384,0.000444,0.000344,0.001848,-0.172040,-0.054395,0.062004,-0.013019
1784194201860073261,-0.215676,-1.738312,0.000263,-0.002755,-0.000302,-0.172383,-0.156193,-0.092869,-0.018113
1784194201869970420,-0.216194,-1.738456,0.000616,0.001599,-0.000441,-0.172725,-0.051718,-0.014310,0.035320
1784194201879923309,-0.217103,-1.738085,0.000022,-0.002257,0.004520,-0.173068,-0.090931,0.037029,-0.059407
1784194201889841810,-0.216573,-1.738065,-0.000056,0.003371,-0.001905,-0.173410,0.052986,0.002010,-0.007769
1784194201900321037,-0.217066,-1.737806,-0.001408,-0.000821,-0.000436,-0.173753,-0.049340,0.025948,-0.135218
1784194201910926611,-0.218837,-1.737843,-0.000256,-0.002708,-0.000020,-0.174095,-0.177081,-0.003778,0.115171
1784194201919960658,-0.219850,-1.738048,0.000751,-0.000015,0.000926,-0.174437,-0.101314,-0.020408,0.100748
1784194201929937114,-0.219467,-1.738567,0.000675,0.002316,0.003113,-0.174780,0.038309,-0.051981,-0.007645
1784194201940028613,-0.219836,-1.739024,-0.000968,0.001447,-0.000767,-0.175122,-0.036827,-0.045661,-0.164259
1784194201949336406,-0.220365,-1.738004,-0.000271,0.001861,0.001107,-0.175464,-0.052920,0.101956,0.069716
1784194201959628662,-0.221512,-1.738478,0.000108,0.000878,0.001023,-0.175806,-0.114674,-0.047403,0.037875
1784194201970134307,-0.222207,-1.739061,0.000368,-0.003125,-0.000452,-0.176148,-0.069513,-0.058287,0.025991
1784194201979846642,-0.221601,-1.739212,0.000216,0.004103,-0.002073,-0.176490,0.060544,-0.015053,-0.015189
1784194201989130358,-0.223061,-1.738813,-0.000081,0.002854,0.002579,-0.176832,-0.145986,0.039906,-0.029698
1784194201999633109,-0.224024,-1.738854,-0.000163,-0.005673,-0.000210,-0.177174,-0.096264,-0.004143,-0.008230
1784194202010809923,-0.224683,-1.738666,0.000508,0.000718,0.000411,-0.177516,-0.065906,0.018779,0.067074
1784194202020226240,-0.225393,-1.739661,0.000557,0.001124,-0.001147,-0.177858,-0.070976,-0.099484,0.004936
1784194202030113477,-0.224812,-1.739960,-0.000391,0.001554,-0.002413,-0.178200,0.058062,-0.029839,-0.094835
1784194202039763336,-0.225533,-1.739660,-0.000795,0.000343,0.000791,-0.178542,-0.072070,0.029962,-0.040356
1784194202049200819,-0.225885,-1.739708,0.000275,-0.000763,-0.000409,-0.178884,-0.035195,-0.004823,0.106960
1784194202060349702,-0.228094,-1.739911,0.000466,-0.002262,0.001883,-0.179225,-0.220960,-0.020246,0.019154
1784194202070597205,-0.228215,-1.739926,-0.000830,0.000378,-0.002773,-0.179567,-0.012052,-0.001506,-0.129580
1784194202079971982,-0.227824,-1.739757,0.000228,-0.001609,-0.002848,-0.179909,0.039045,0.016825,0.105790
1784194202089886062,-0.229857,-1.739897,0.000298,-0.000501,-0.000520,-0.180250,-0.203266,-0.013986,0.006928
1784194202099518815,-0.229749,-1.739683,0.000265,0.001758,0.002196,-0.180592,0.010805,0.021459,-0.003294
1784194202110310201,-0.231762,-1.739781,0.000121,0.001239,0.000598,-0.180933,-0.201358,-0.009820,-0.014361
1784194202120418563,-0.231512,-1.741084,0.001294,-0.000557,-0.001732,-0.181274,0.025082,-0.130321,0.117294
1784194202130573345,-0.231155,-1.739586,-0.000309,-0.001163,0.002678,-0.181616,0.035656,0.149860,-0.160328
1784194202139689921,-0.232459,-1.740287,-0.000024,-0.003240,-0.000020,-0.181957,-0.130417,-0.070182,0.028494
1784194202150422552,-0.232373,-1.740354,-0.000002,-0.003168,0.000539,-0.182298,0.008630,-0.006668,0.002211
1784194202160289856,-0.233685,-1.741387,0.000318,0.001002,0.000608,-0.182640,-0.131166,-0.103339,0.031995
1784194202169233654,-0.234228,-1.741762,-0.000630,-0.003483,-0.000333,-0.182981,-0.054295,-0.037404,-0.094751
1784194202179437012,-0.235225,-1.741501,-0.000486,0.000320,0.002681,-0.183322,-0.099787,0.026023,0.014415
1784194202190229182,-0.234858,-1.741262,-0.000756,0.002443,-0.001157,-0.183663,0.036767,0.023914,-0.027037
1784194202199903953,-0.235949,-1.740905,0.000048,0.001146,0.002061,-0.184004,-0.109078,0.035697,0.080408
1784194202210959509,-0.236084,-1.741569,0.000450,-0.002494,0.000408,-0.184345,-0.013570,-0.066345,0.040162
1784194202219855490,-0.236927,-1.741806,0.000409,0.005951,0.004988,-0.184686,-0.084296,-0.023716,-0.004061
1784194202231118923,-0.237288,-1.741824,0.000245,0.000550,0.003554,-0.185027,-0.036050,-0.001872,-0.016366
1784194202240468139,-0.237978,-1.741732,-0.000162,-0.000439,-0.002085,-0.185368,-0.069000,0.009255,-0.040729
1784194202251098615,-0.239227,-1.742791,0.000371,0.000364,0.000156,-0.185709,-0.124884,-0.105938,0.053308
1784194202260179859,-0.239081,-1.742785,0.000301,-0.001998,0.001638,-0.186049,0.014577,0.000598,-0.006975
1784194202270730875,-0.240412,-1.741907,0.000071,0.001641,-0.002807,-0.186390,-0.133109,0.087881,-0.023028
1784194202280946968,-0.240944,-1.742038,0.000180,0.005519,-0.000406,-0.186731,-0.053259,-0.013182,0.010861
1784194202289463314,-0.241192,-1.741925,-0.000195,0.000756,-0.003933,-0.187071,-0.024747,0.011378,-0.037448
1784194202299698622,-0.242077,-1.742959,0.000373,0.003686,-0.003553,-0.187412,-0.088550,-0.103410,0.056773
1784194202309991106,-0.241767,-1.741935,0.000430,0.000469,0.000768,-0.187752,0.030996,0.102355,0.005748
1784194202318952939,-0.243786,-1.742769,-0.000312,0.001697,-0.000139,-0.188093,-0.201878,-0.083340,-0.074213
1784194202328901782,-0.244152,-1.742517,-0.000194,0.000663,-0.002792,-0.188433,-0.036596,0.025185,0.011751
